"GEO_ID","NAME","B01003_001E","B01003_001M"
"0500000US40135","Sequoyah County, Oklahoma","41359","*****"
"0500000US40137","Stephens County, Oklahoma","43983","*****"
"0500000US40139","Texas County, Oklahoma","21121","*****"
"0500000US40141","Tillman County, Oklahoma","7515","*****"
"0500000US40143","Tulsa County, Oklahoma","642781","*****"
"0500000US40145","Wagoner County, Oklahoma","77850","*****"
"0500000US40147","Washington County, Oklahoma","52001","*****"
"0500000US40149","Washita County, Oklahoma","11432","*****"
"0500000US40151","Woods County, Oklahoma","9127","*****"
"0500000US40153","Woodward County, Oklahoma","20967","*****"
"0500000US41001","Baker County, Oregon","15984","*****"
"0500000US41003","Benton County, Oregon","89780","*****"
"0500000US41005","Clackamas County, Oregon","405788","*****"
"0500000US41007","Clatsop County, Oregon","38562","*****"
"0500000US41009","Columbia County, Oregon","50851","*****"
"0500000US41011","Coos County, Oregon","63308","*****"
"0500000US41013","Crook County, Oregon","22337","*****"
"0500000US41015","Curry County, Oregon","22507","*****"
"0500000US41017","Deschutes County, Oregon","180640","*****"
"0500000US41019","Douglas County, Oregon","108323","*****"
"0500000US41023","Grant County, Oregon","7183","*****"
"0500000US41025","Harney County, Oregon","7228","*****"
"0500000US41027","Hood River County, Oregon","23131","*****"
"0500000US41029","Jackson County, Oregon","214267","*****"
"0500000US41031","Jefferson County, Oregon","23143","*****"
"0500000US41033","Josephine County, Oregon","85481","*****"
"0500000US41035","Klamath County, Oregon","66310","*****"
"0500000US41037","Lake County, Oregon","7843","*****"
"0500000US41039","Lane County, Oregon","368882","*****"
"0500000US41041","Lincoln County, Oregon","47881","*****"
"0500000US41043","Linn County, Oregon","122870","*****"
"0500000US41045","Malheur County, Oregon","30431","*****"
"0500000US41047","Marion County, Oregon","335553","*****"
"0500000US41049","Morrow County, Oregon","11215","*****"
"0500000US41051","Multnomah County, Oregon","798647","*****"
"0500000US41053","Polk County, Oregon","81427","*****"
"0500000US41057","Tillamook County, Oregon","26076","*****"
"0500000US41059","Umatilla County, Oregon","76898","*****"
"0500000US41061","Union County, Oregon","26028","*****"
"0500000US41063","Wallowa County, Oregon","6924","*****"
"0500000US41065","Wasco County, Oregon","25866","*****"
"0500000US41067","Washington County, Oregon","581821","*****"
"0500000US41071","Yamhill County, Oregon","103820","*****"
"0500000US42001","Adams County, Pennsylvania","102023","*****"
"0500000US42003","Allegheny County, Pennsylvania","1225561","*****"
"0500000US42005","Armstrong County, Pennsylvania","66331","*****"
"0500000US42007","Beaver County, Pennsylvania","166896","*****"
"0500000US42009","Bedford County, Pennsylvania","48611","*****"
"0500000US42011","Berks County, Pennsylvania","416642","*****"
"0500000US42013","Blair County, Pennsylvania","123842","*****"
"0500000US42015","Bradford County, Pennsylvania","61304","*****"
"0500000US42017","Bucks County, Pennsylvania","626370","*****"
"0500000US42019","Butler County, Pennsylvania","186566","*****"
"0500000US42021","Cambria County, Pennsylvania","134550","*****"
"0500000US42023","Cameron County, Pennsylvania","4686","*****"
"0500000US42025","Carbon County, Pennsylvania","63931","*****"
"0500000US42027","Centre County, Pennsylvania","161443","*****"
"0500000US42029","Chester County, Pennsylvania","517156","*****"
"0500000US42031","Clarion County, Pennsylvania","38827","*****"
"0500000US42033","Clearfield County, Pennsylvania","80216","*****"
"0500000US42035","Clinton County, Pennsylvania","39074","*****"
"0500000US42037","Columbia County, Pennsylvania","66220","*****"
"0500000US42039","Crawford County, Pennsylvania","86164","*****"
"0500000US42041","Cumberland County, Pennsylvania","247433","*****"
"0500000US42043","Dauphin County, Pennsylvania","274515","*****"
"0500000US42045","Delaware County, Pennsylvania","563527","*****"
"0500000US42047","Elk County, Pennsylvania","30608","*****"
"0500000US42049","Erie County, Pennsylvania","275972","*****"
"0500000US42051","Fayette County, Pennsylvania","132289","*****"
"0500000US42053","Forest County, Pennsylvania","7351","*****"
"0500000US42055","Franklin County, Pennsylvania","153751","*****"
"0500000US42057","Fulton County, Pennsylvania","14506","*****"
"0500000US42059","Greene County, Pennsylvania","37144","*****"
"0500000US42061","Huntingdon County, Pennsylvania","45421","*****"
"0500000US42063","Indiana County, Pennsylvania","85755","*****"
"0500000US42065","Jefferson County, Pennsylvania","44084","*****"
"0500000US42067","Juniata County, Pennsylvania","24562","*****"
"0500000US42069","Lackawanna County, Pennsylvania","211454","*****"
"0500000US42071","Lancaster County, Pennsylvania","538347","*****"
"0500000US42073","Lawrence County, Pennsylvania","87382","*****"
"0500000US42075","Lebanon County, Pennsylvania","138674","*****"
"0500000US42077","Lehigh County, Pennsylvania","362613","*****"
"0500000US42079","Luzerne County, Pennsylvania","317884","*****"
"0500000US42081","Lycoming County, Pennsylvania","114859","*****"
"0500000US42083","McKean County, Pennsylvania","41806","*****"
"0500000US42085","Mercer County, Pennsylvania","112630","*****"
"0500000US42087","Mifflin County, Pennsylvania","46362","*****"
"0500000US42089","Monroe County, Pennsylvania","167586","*****"
"0500000US42091","Montgomery County, Pennsylvania","821301","*****"
"0500000US42093","Montour County, Pennsylvania","18294","*****"
"0500000US42095","Northampton County, Pennsylvania","301778","*****"
"0500000US42097","Northumberland County, Pennsylvania","92325","*****"
"0500000US42099","Perry County, Pennsylvania","45924","*****"
"0500000US42101","Philadelphia County, Pennsylvania","1575522","*****"
"0500000US42103","Pike County, Pennsylvania","55498","*****"
"0500000US42105","Potter County, Pennsylvania","16937","*****"
"0500000US42107","Schuylkill County, Pennsylvania","143555","*****"
"0500000US42109","Snyder County, Pennsylvania","40466","*****"
"0500000US42111","Somerset County, Pennsylvania","74949","*****"
"0500000US42113","Sullivan County, Pennsylvania","6177","*****"
"0500000US42115","Susquehanna County, Pennsylvania","41340","*****"
"0500000US42117","Tioga County, Pennsylvania","41226","*****"
"0500000US42119","Union County, Pennsylvania","45114","*****"
"0500000US42121","Venango County, Pennsylvania","52376","*****"
"0500000US42123","Warren County, Pennsylvania","40035","*****"
"0500000US42125","Washington County, Pennsylvania","207547","*****"
"0500000US42127","Wayne County, Pennsylvania","51536","*****"
"0500000US42129","Westmoreland County, Pennsylvania","354751","*****"
"0500000US42131","Wyoming County, Pennsylvania","27588","*****"
"0500000US42133","York County, Pennsylvania","444014","*****"
"0500000US44001","Bristol County, Rhode Island","48900","*****"
"0500000US44003","Kent County, Rhode Island","163861","*****"
"0500000US44005","Newport County, Rhode Island","83075","*****"
"0500000US44007","Providence County, Rhode Island","634533","*****"
"0500000US44009","Washington County, Rhode Island","126242","*****"
"0500000US45001","Abbeville County, South Carolina","24657","*****"
"0500000US45003","Aiken County, South Carolina","166926","*****"
"0500000US45005","Allendale County, South Carolina","9214","*****"
"0500000US45007","Anderson County, South Carolina","195995","*****"
"0500000US45009","Bamberg County, South Carolina","14600","*****"
"0500000US45011","Barnwell County, South Carolina","21577","*****"
"0500000US45013","Beaufort County, South Carolina","182658","*****"
"0500000US45015","Berkeley County, South Carolina","209065","*****"
"0500000US45017","Calhoun County, South Carolina","14713","*****"
"0500000US45019","Charleston County, South Carolina","394708","*****"
"0500000US45021","Cherokee County, South Carolina","56711","*****"
"0500000US45023","Chester County, South Carolina","32326","*****"
"0500000US45025","Chesterfield County, South Carolina","46024","*****"
"0500000US45027","Clarendon County, South Carolina","34017","*****"
"0500000US45029","Colleton County, South Carolina","37568","*****"
"0500000US45031","Darlington County, South Carolina","67253","*****"
"0500000US45033","Dillon County, South Carolina","30871","*****"
"0500000US45035","Dorchester County, South Carolina","155474","*****"
"0500000US45037","Edgefield County, South Carolina","26769","*****"
"0500000US45039","Fairfield County, South Carolina","22712","*****"
"0500000US45041","Florence County, South Carolina","138561","*****"
"0500000US45043","Georgetown County, South Carolina","61605","*****"
"0500000US45045","Greenville County, South Carolina","498402","*****"
"0500000US45047","Greenwood County, South Carolina","70264","*****"
"0500000US45049","Hampton County, South Carolina","19807","*****"
"0500000US45051","Horry County, South Carolina","320915","*****"
"0500000US45053","Jasper County, South Carolina","27900","*****"
"0500000US45055","Kershaw County, South Carolina","64361","*****"
"0500000US45057","Lancaster County, South Carolina","89546","*****"
"0500000US45059","Laurens County, South Carolina","66710","*****"
"0500000US45061","Lee County, South Carolina","17606","*****"
"0500000US45063","Lexington County, South Carolina","286316","*****"
"0500000US45065","McCormick County, South Carolina","9606","*****"
"0500000US45067","Marion County, South Carolina","31562","*****"
"0500000US45069","Marlboro County, South Carolina","27131","*****"
"0500000US45071","Newberry County, South Carolina","38068","*****"
"0500000US45073","Oconee County, South Carolina","76696","*****"
"0500000US45075","Orangeburg County, South Carolina","88454","*****"
"0500000US45077","Pickens County, South Carolina","122746","*****"
"0500000US45079","Richland County, South Carolina","408263","*****"
"0500000US45081","Saluda County, South Carolina","20299","*****"
"0500000US45083","Spartanburg County, South Carolina","302195","*****"
"0500000US45085","Sumter County, South Carolina","106995","*****"
"0500000US45087","Union County, South Carolina","27644","*****"
"0500000US45089","Williamsburg County, South Carolina","31794","*****"
"0500000US45091","York County, South Carolina","258641","*****"
"0500000US46003","Aurora County, South Dakota","2759","*****"
"0500000US46005","Beadle County, South Dakota","18374","*****"
"0500000US46007","Bennett County, South Dakota","3437","*****"
"0500000US46009","Bon Homme County, South Dakota","6969","*****"
"0500000US46011","Brookings County, South Dakota","34239","*****"
"0500000US46013","Brown County, South Dakota","38840","*****"
"0500000US46015","Brule County, South Dakota","5256","*****"
"0500000US46017","Buffalo County, South Dakota","2053","*****"
"0500000US46019","Butte County, South Dakota","10177","*****"
"0500000US46023","Charles Mix County, South Dakota","9344","*****"
"0500000US46025","Clark County, South Dakota","3673","*****"
"0500000US46027","Clay County, South Dakota","13925","*****"
"0500000US46029","Codington County, South Dakota","27993","*****"
"0500000US46031","Corson County, South Dakota","4168","*****"
"0500000US46033","Custer County, South Dakota","8573","*****"
"0500000US46035","Davison County, South Dakota","19901","*****"
"0500000US46037","Day County, South Dakota","5506","*****"
"0500000US46039","Deuel County, South Dakota","4306","*****"
"0500000US46041","Dewey County, South Dakota","5779","*****"
"0500000US46043","Douglas County, South Dakota","2930","*****"
"0500000US46045","Edmunds County, South Dakota","3940","*****"
"0500000US46047","Fall River County, South Dakota","6774","*****"
"0500000US46049","Faulk County, South Dakota","2322","*****"
"0500000US46051","Grant County, South Dakota","7217","*****"
"0500000US46053","Gregory County, South Dakota","4201","*****"
"0500000US46057","Hamlin County, South Dakota","6000","*****"
"0500000US46061","Hanson County, South Dakota","3397","*****"
"0500000US46065","Hughes County, South Dakota","17617","*****"
"0500000US46067","Hutchinson County, South Dakota","7315","*****"
"0500000US46071","Jackson County, South Dakota","3287","*****"
"0500000US46073","Jerauld County, South Dakota","2029","*****"
"0500000US46077","Kingsbury County, South Dakota","4967","*****"
"0500000US46079","Lake County, South Dakota","12574","*****"
"0500000US46081","Lawrence County, South Dakota","25234","*****"
"0500000US46083","Lincoln County, South Dakota","54914","*****"
"0500000US46085","Lyman County, South Dakota","3869","*****"
"0500000US46087","McCook County, South Dakota","5511","*****"
"0500000US46091","Marshall County, South Dakota","4895","*****"
"0500000US46093","Meade County, South Dakota","27424","*****"
"0500000US46095","Mellette County, South Dakota","2055","*****"
"0500000US46097","Miner County, South Dakota","2229","*****"
"0500000US46099","Minnehaha County, South Dakota","186749","*****"
"0500000US46101","Moody County, South Dakota","6506","*****"
"0500000US46102","Oglala Lakota County, South Dakota","14335","*****"
"0500000US46103","Pennington County, South Dakota","109294","*****"
