"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Not Hispanic or Latino","Margin of Error!!Total!!Not Hispanic or Latino","Estimate!!Total!!Not Hispanic or Latino!!White alone","Margin of Error!!Total!!Not Hispanic or Latino!!White alone","Estimate!!Total!!Not Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Not Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Not Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Not Hispanic or Latino!!Asian alone","Estimate!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Not Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Not Hispanic or Latino!!Some other race alone","Estimate!!Total!!Not Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Estimate!!Total!!Hispanic or Latino","Margin of Error!!Total!!Hispanic or Latino","Estimate!!Total!!Hispanic or Latino!!White alone","Margin of Error!!Total!!Hispanic or Latino!!White alone","Estimate!!Total!!Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Hispanic or Latino!!Asian alone","Estimate!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Hispanic or Latino!!Some other race alone","Estimate!!Total!!Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races"
"0500000US41003","Benton County, Oregon","92101","*****","85093","*****","73295","272","998","414","402","306","6924","641","190","166","246","249","3038","831","60","103","2978","822","7008","*****","4017","973","43","81","531","679","0","207","0","207","808","519","1609","982","330","277","1279","983"
"0500000US41005","Clackamas County, Oregon","416075","*****","379220","*****","338700","534","3670","937","1705","1056","19009","1607","1031","526","697","539","14408","1784","164","216","14244","1736","36855","*****","23462","3515","92","150","198","201","102","164","339","558","9006","2687","3656","2251","2203","2170","1453","916"
"0500000US41029","Jackson County, Oregon","219564","*****","190522","*****","176438","186","2119","474","2774","1000","3567","754","699","624","104","127","4821","1168","78","135","4743","1135","29042","*****","23897","2621","48","95","103","133","0","207","0","207","2619","2145","2375","1509","660","581","1715","1325"
"0500000US41035","Klamath County, Oregon","67653","*****","58563","*****","52359","207","373","337","2891","608","613","263","39","91","0","207","2288","838","0","207","2288","838","9090","*****","5633","1387","138","252","708","604","0","207","0","207","1706","957","905","707","498","512","407","486"
"0500000US41039","Lane County, Oregon","379611","*****","344899","*****","308146","998","3043","873","3705","1427","10346","1438","1273","144","1067","997","17319","2063","183","221","17136","2066","34712","*****","16016","2503","247","239","293","261","433","422","155","253","13104","2558","4464","1491","2919","1428","1545","578"
"0500000US41043","Linn County, Oregon","127335","*****","115497","*****","107823","157","858","263","706","604","1116","383","0","207","0","207","4994","806","191","233","4803","764","11838","*****","3158","1674","0","207","10","19","0","207","0","207","6484","2129","2186","1380","974","798","1212","1247"
"0500000US41047","Marion County, Oregon","346868","*****","253137","*****","224503","855","4260","796","1627","710","7292","1334","3638","170","68","79","11749","1869","1340","1301","10409","1552","93731","*****","47673","6483","1039","901","1373","882","74","124","0","207","37805","6632","5767","1910","3085","1199","2682","1643"
"0500000US41051","Multnomah County, Oregon","811880","*****","716495","*****","559625","2015","43914","3390","6660","1411","63589","2561","5419","625","2648","1944","34640","3801","826","618","33814","3790","95385","*****","76758","3257","1569","946","1246","923","720","508","81","135","8544","1877","6467","2105","2648","1220","3819","1630"
"0500000US41053","Polk County, Oregon","85234","*****","73013","*****","66042","207","200","205","2726","702","1509","756","128","166","0","207","2408","1025","0","207","2408","1025","12221","*****","6625","1970","9","18","380","451","0","207","0","207","4282","1811","925","629","656","591","269","216"
"0500000US41059","Umatilla County, Oregon","77516","*****","56380","*****","50585","243","763","261","2182","544","982","136","125","124","202","243","1541","513","49","82","1492","511","21136","*****","16358","1748","0","207","568","655","0","207","0","207","3702","1733","508","434","50","101","458","415"
"0500000US41067","Washington County, Oregon","597695","*****","496113","*****","387763","586","14122","1186","2237","770","62179","3624","2882","470","1219","675","25711","4014","1191","1293","24520","3731","101582","*****","64915","5924","548","494","902","609","819","500","224","259","27722","6269","6452","1802","3826","1330","2626","1055"
"0500000US41071","Yamhill County, Oregon","107002","*****","89696","*****","82156","207","192","162","1185","718","1442","531","1266","1068","190","278","3265","1213","0","207","3265","1213","17306","*****","13037","2126","68","135","86","160","0","207","13","29","3501","2023","601","351","356","291","245","179"
"0500000US42003","Allegheny County, Pennsylvania","1218452","*****","1191890","*****","953335","585","155873","4061","1293","464","48154","1595","157","267","2323","1218","30755","4284","933","582","29822","4180","26562","*****","17927","1589","1450","551","173","126","501","399","0","177","3668","1385","2843","992","1221","608","1622","776"
"0500000US42011","Berks County, Pennsylvania","420152","*****","327983","*****","297614","199","17577","1461","281","232","5997","653","0","177","561","429","5953","1579","360","534","5593","1505","92169","*****","51550","4130","3697","1761","103","126","88","111","0","177","29470","4246","7261","2184","2797","1612","4464","1520"
"0500000US42017","Bucks County, Pennsylvania","628195","*****","593599","*****","524895","822","23106","1609","213","163","31578","2086","586","539","1112","802","12109","2454","1080","821","11029","2286","34596","*****","21834","2292","1790","825","127","209","94","124","52","88","8141","2284","2558","985","1557","944","1001","524"
"0500000US42029","Chester County, Pennsylvania","522046","*****","482599","*****","412014","1107","30200","1341","262","184","29514","1433","0","177","1056","1134","9553","2012","225","251","9328","2004","39447","*****","29379","3011","1020","1046","0","177","132","163","0","177","6258","2243","2658","1426","381","273","2277","1383"
"0500000US42033","Clearfield County, Pennsylvania","79388","*****","77001","*****","73776","47","1778","426","263","192","362","203","0","177","53","66","769","347","27","49","742","337","2387","*****","1115","620","118","128","0","177","0","177","0","177","185","121","969","640","142","274","827","735"
"0500000US42041","Cumberland County, Pennsylvania","251423","*****","241034","*****","213740","536","8029","993","106","196","11083","851","51","93","458","536","7567","1168","0","177","7567","1168","10389","*****","4901","1157","1343","924","280","382","91","109","63","108","2591","1127","1120","748","881","717","239","257"
"0500000US42043","Dauphin County, Pennsylvania","277097","*****","250372","*****","179912","500","51376","1329","292","202","12500","1385","0","177","421","452","5871","1983","353","387","5518","1839","26725","*****","12504","2704","6193","2172","364","422","93","157","239","403","4983","2212","2349","1299","623","529","1726","1037"
"0500000US42045","Delaware County, Pennsylvania","564751","*****","542578","*****","374084","291","121568","2188","1174","390","31150","1550","0","177","929","601","13673","2858","142","188","13531","2846","22173","*****","13183","1942","4285","1760","481","463","39","67","0","177","2814","918","1371","710","494","280","877","597"
"0500000US42049","Erie County, Pennsylvania","272061","*****","260221","*****","228360","701","19612","1631","791","296","4909","534","63","111","768","701","5718","1638","0","177","5718","1638","11840","*****","6497","1372","985","976","155","231","0","177","0","177","2653","1163","1550","935","449","290","1101","873"
"0500000US42071","Lancaster County, Pennsylvania","543557","*****","484796","*****","442555","719","19053","1911","882","558","11805","983","153","224","990","838","9358","2157","150","144","9208","2182","58761","*****","33733","3714","5064","2173","602","515","563","855","69","114","15646","3649","3084","1278","801","492","2283","1280"
"0500000US42077","Lehigh County, Pennsylvania","368100","*****","274580","*****","233375","116","19094","1579","177","180","12762","969","30","55","476","383","8666","1947","323","302","8343","1881","93520","*****","55683","5054","7696","2997","1210","1238","302","401","0","177","22317","5501","6312","2563","1852","1074","4460","2352"
"0500000US42079","Luzerne County, Pennsylvania","317646","*****","276764","*****","255323","120","11678","1521","516","177","3896","710","47","66","113","120","5191","1590","0","177","5191","1590","40882","*****","22413","3043","3547","1884","69","94","352","385","313","356","12451","2529","1737","673","656","399","1081","519"
"0500000US42091","Montgomery County, Pennsylvania","828604","*****","784500","*****","622324","1014","74245","2661","414","262","65393","1416","86","141","2118","1013","19920","2996","1209","749","18711","2965","44104","*****","28652","2967","1574","695","213","215","219","204","213","279","10698","2718","2535","1109","1249","756","1286","726"
"0500000US42095","Northampton County, Pennsylvania","304807","*****","262601","*****","231346","191","16256","2031","302","251","8325","793","932","1282","159","203","5281","1486","0","177","5281","1486","42206","*****","27449","3470","1332","633","428","689","673","789","0","177","7630","2621","4694","2408","1138","691","3556","2350"
"0500000US42101","Philadelphia County, Pennsylvania","1584138","*****","1343869","*****","539006","2166","635924","5463","3237","1404","116224","2558","496","409","4950","1861","44032","6267","4517","2417","39515","5827","240269","*****","84476","8711","21832","4229","1089","768","683","440","86","150","117588","8317","14515","3558","9058","2905","5457","2186"
"0500000US42133","York County, Pennsylvania","448273","*****","412823","*****","370962","554","21021","2146","536","488","7184","418","90","154","632","584","12398","2098","283","278","12115","2117","35450","*****","22924","3113","3418","2082","443","551","109","166","181","303","7014","2262","1361","687","433","281","928","619"
"0500000US44003","Kent County, Rhode Island","163861","*****","155144","*****","144107","236","3179","611","460","345","4667","558","0","220","38","64","2693","1023","207","207","2486","1007","8717","*****","5835","1321","89","142","652","475","0","220","0","220","2141","1199","0","220","0","220","0","220"
"0500000US44005","Newport County, Rhode Island","82542","*****","77625","*****","70372","239","2713","854","445","330","937","508","0","220","440","349","2718","957","0","220","2718","957","4917","*****","3128","904","373","267","173","301","0","220","686","864","557","417","0","220","0","220","0","220"
"0500000US44007","Providence County, Rhode Island","636084","*****","487085","*****","382460","2266","54752","2249","1380","776","25851","1543","197","212","7242","2369","15203","2666","1117","568","14086","2563","148999","*****","85253","7843","8321","2742","744","605","686","619","0","220","46489","7018","7506","2145","4078","1528","3428","1442"
"0500000US44009","Washington County, Rhode Island","126179","*****","122025","*****","113547","1610","745","541","398","251","2491","560","0","220","1202","1610","3642","827","0","220","3642","827","4154","*****","2128","1201","275","168","0","220","0","220","0","220","1551","1239","200","162","4","7","196","161"
"0500000US45019","Charleston County, South Carolina","405905","*****","385227","*****","263067","622","106952","1371","982","419","6957","814","0","214","664","660","6605","1706","26","46","6579","1706","20678","*****","16422","1662","504","375","0","214","0","214","0","214","3181","1658","571","563","0","214","571","563"
"0500000US45041","Florence County, South Carolina","138159","*****","134405","*****","70974","250","57909","1728","377","382","1678","544","96","165","622","541","2749","1505","225","396","2524","1401","3754","*****","958","715","679","340","349","511","0","214","0","214","1268","875","500","408","500","408","0","214"
"0500000US45045","Greenville County, South Carolina","514213","*****","466619","*****","350172","677","89789","2304","1458","446","13341","990","1230","1110","1383","721","9246","2340","389","477","8857","2342","47594","*****","22567","4997","557","504","4941","3754","55","66","0","214","15768","4047","3706","1748","2494","1454","1212","713"
"0500000US45051","Horry County, South Carolina","344147","*****","323230","*****","266582","323","45580","1477","2152","462","5015","631","0","214","214","227","3687","1899","283","331","3404","1845","20917","*****","15849","1988","415","380","1106","892","116","217","0","214","2765","1521","666","583","399","504","267","372"
"0500000US45063","Lexington County, South Carolina","295032","*****","276593","*****","219357","452","43614","1412","853","325","5810","831","81","138","471","467","6407","1698","179","206","6228","1701","18439","*****","11942","1879","511","427","0","214","0","214","0","214","4722","1768","1264","858","727","690","537","479"
"0500000US45079","Richland County, South Carolina","414576","*****","393048","*****","173720","780","190611","3913","923","404","12467","951","384","461","1084","848","13859","4017","200","211","13659","4058","21528","*****","9775","2202","1677","735","63","108","20","38","0","214","7719","2595","2274","1456","598","468","1676","1472"
"0500000US45083","Spartanburg County, South Carolina","313888","*****","291629","*****","213469","46","63424","1600","515","296","6695","1023","20","34","172","310","7334","1882","222","238","7112","1872","22259","*****","16841","2268","184","270","105","119","0","214","64","109","4292","2290","773","530","415","377","358","389"
"0500000US45091","York County, South Carolina","274118","*****","258366","*****","191552","698","53150","1025","1631","462","6471","784","10","17","763","676","4789","1400","275","311","4514","1360","15752","*****","11188","1405","44","72","202","225","32","46","76","124","3821","1302","389","422","389","422","0","214"
"0500000US47037","Davidson County, Tennessee","692587","*****","620451","*****","387822","633","184841","5025","686","398","25440","1559","852","1053","4536","4709","16274","2568","1583","945","14691","2438","72136","*****","48799","4891","3088","1969","241","382","0","211","0","211","19513","4539","495","300","454","295","41","69"
"0500000US47065","Hamilton County, Tennessee","364286","*****","342931","*****","258065","692","66529","2128","699","429","7319","856","785","1182","627","666","8907","1993","258","274","8649","1958","21355","*****","16539","1633","1431","1030","0","211","313","412","0","211","2213","1085","859","624","0","211","859","624"
